"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1862454909804924931","Fri Nov 29 11:13:47 +0000 2024","15","Salah satu duel yang paling ditunggu-tunggu di BYON Combat Showbiz Vol. 4: Fadly Faisal 🇮🇩 🆚 🇲🇾 Aisar Khaled. Prediksi kamu di influencer fight kali ini siapa yang bakal menang? https://t.co/gkC12px2x2","1862454909804924931","https://pbs.twimg.com/ext_tw_video_thumb/1862454858286235648/pu/img/3Gpxy70K88zSMc7q.jpg","","in","","0","1","1","https://x.com/VidioSports/status/1862454909804924931","1597888064214663168","VidioSports"
"1862438172480987332","Fri Nov 29 10:07:17 +0000 2024","2","Wtb tiket byon combat 4 buat besok","1862438172480987332","","","in","ÜT: -6.9604365,107.6376379","0","4","0","https://x.com/henrianshah/status/1862438172480987332","276862513","henrianshah"
"1862430551120162916","Fri Nov 29 09:37:00 +0000 2024","0","Petarung Indonesia bakal berduel melawan Petarung Malaysia di Byon Combat Showbiz vol 4 di Tenis Indoor Senayan. Ada Raul Gonzalez dan Fadly Faisal #boxing #ByonCombatShowbiz #raulgonzalez https://t.co/RNC1ERry5N","1862430551120162916","","","in","Petukangan utara jaksel","0","0","0","https://x.com/defrisaeful/status/1862430551120162916","34576772","defrisaeful"
"1862413881240690974","Fri Nov 29 08:30:45 +0000 2024","0","tiba tiba pengen nonton byon combat 4 masa HAHAHAHA","1862413881240690974","","","tl","","0","1","0","https://x.com/sunxcloud/status/1862413881240690974","1214960929923715074","sunxcloud"
"1862410903544898019","Fri Nov 29 08:18:55 +0000 2024","4","PREDIKSI Byon Combat 4 Indonesia vs Malaysia: Aisar Khaled vs Fadly Faisal Pemenang Tinju Sabtu 30 November 2024 Diperkirakan https://t.co/LkGPGs1fEO","1862410903544898019","","","in","","0","0","2","https://x.com/Miraikuri154077/status/1862410903544898019","1841397928726003712","Miraikuri154077"
"1862387572653400129","Fri Nov 29 06:46:13 +0000 2024","1","yg jual byon combat 4 mau beli dong #zonauang","1862387572653400129","","","in","","0","2","0","https://x.com/ruvpsh/status/1862387572653400129","1257425765626343424","ruvpsh"
"1862368180695704047","Fri Nov 29 05:31:19 +0000 2024","1","@kodoksuram Hai kak untuk bisa menyaksikan semua pertandingannya silahkan membeli paket BYON Combat Showbiz 4 ya-RO","1862368722901770489","","kodoksuram","in","Indonesia","0","0","0","https://x.com/vidio/status/1862368722901770489","2766004975","vidio"
"1862368180695704047","Fri Nov 29 05:29:10 +0000 2024","0","Min @vidio buat nonton BYON combat 4 di paket platinum bisa gak ya? Apa harus beli paket khusus BYON?","1862368180695704047","","","in","","0","1","0","https://x.com/kodoksuram/status/1862368180695704047","1689146417540157440","kodoksuram"
"1862355700770644231","Fri Nov 29 04:39:34 +0000 2024","0","Nonton bioskop 50rb 2jam sanggup masa nntn PPV byon combat 4 29rb gak sanggup","1862355700770644231","","","in","Jambi, Indonesia","0","0","0","https://x.com/p10ntuhan/status/1862355700770644231","1467047722792357888","p10ntuhan"
"1862140503145554389","Thu Nov 28 14:24:27 +0000 2024","0","Lebih Dekat Aisar Khaled: Influencer Top Malaysia yang Siap Baku Pukul di Byon Combat Vol. 4 https://t.co/XKxOKvy1Vt","1862140503145554389","","","in","Indonesia","0","0","0","https://x.com/bolacomID/status/1862140503145554389","1486284086","bolacomID"
"1862128388527595573","Thu Nov 28 13:36:19 +0000 2024","1","WTS TIKET BYON COMBAT SHOWBIZ 4 CAT 1 HARGA NORMAL TANPA TAX. READY 4 TIX ATAS NAMA PRIBADI COD VENUE HARI-H DIBANTU URUS SAMPE JADI GELANG. Tag: WTB WTS WTT Tiket Byon Combat Showbiz 4 Indonesia VS Malaysia","1862128388527595573","","","in","","0","7","0","https://x.com/trshitt/status/1862128388527595573","1461558780831830019","trshitt"
"1861623904726589558","Wed Nov 27 04:11:40 +0000 2024","0","ada yg mau nonton byon combat 4 juga ga ya tgl 30 november khusus cewe","1861623904726589558","","","in","","0","3","0","https://x.com/yrkzha/status/1861623904726589558","1800838127403331584","yrkzha"
"1861283307184627968","Tue Nov 26 05:38:16 +0000 2024","0","https://t.co/FwhWHThJtx Cara Membeli Paket Nonton Byon Combat Showbiz Vol.4 Cuma 29 Ribu Bisa Tonton Semua Pertandingan ! #ByonCombat #Byon4 #ByonCombatShowbizVol4","1861283307184627968","","","in","","0","0","0","https://x.com/helojabar_/status/1861283307184627968","1683709673097293826","helojabar_"
"1860971888140546449","Mon Nov 25 09:00:47 +0000 2024","1","Rivalitas antara dua negara! Indonesia vs Malaysia only on BYON Combat Showbiz Vol.4 live di Tennis Indoor Senayan dan tonton secara Pay-Per-View hanya di Vidio! Jangan sampai terlewat dukung para fighter jagoanmu! #ByonCombat #Vidio @vidiosports https://t.co/8YnBqczVKk","1860971888140546449","https://pbs.twimg.com/media/GdOAEWwaMAAogqR.jpg","","in","Jakarta","0","0","1","https://x.com/kompascom/status/1860971888140546449","23343960","kompascom"
"1860923704521482403","Mon Nov 25 05:49:20 +0000 2024","0","https://t.co/MaGyV0suDf Daftar 11 Pertandingan Byon Combat Showbiz Vol.4 Tanding Akhir Pekan Ini ! #ByonCombatShowbizVol4 #ByonCombat #Byon4","1860923704521482403","","","in","","0","0","0","https://x.com/helojabar_/status/1860923704521482403","1683709673097293826","helojabar_"
"1859085450474074329","Wed Nov 20 04:04:46 +0000 2024","0","https://t.co/SrcLaJZ8Ux Byon Combat Showbiz Vol.4: Ada Double Main Event Indonesia vs Malaysia yang Wajib Ditonton! #ByonCombat4 #ByonCombatShowbizVol4 #Indonesia #Malaysia","1859085450474074329","","","in","","0","0","0","https://x.com/helojabar_/status/1859085450474074329","1683709673097293826","helojabar_"
"1859018799175102811","Tue Nov 19 23:39:55 +0000 2024","1","Aku sebenarnya tak sabaq nak tengok Byon Combat Showbiz Vol. 4: INDONESIA vs MALAYSIA","1859018799175102811","","","in","Malaysia","0","0","0","https://x.com/irzzwani/status/1859018799175102811","64422118","irzzwani"
"1858820067338711341","Tue Nov 19 10:30:13 +0000 2024","0","vidio prem khusus byon combat 4 #zonauang #zonajajan","1858820067338711341","","","in","","0","14","0","https://x.com/Starrrysunshine/status/1858820067338711341","1800941127538999296","Starrrysunshine"
"1858433752822841631","Mon Nov 18 08:55:09 +0000 2024","1","Buruan Nonton BYON Combat VOL 4 di aplikasi Vidio Hanya dengan 29 ribu rupiah kamu sudah bisa nonton pertandingannya secara langsung di aplikasi Vidio kamu! Berikut step beli Paket BYON Combat. Geser untuk selanjutnya! https://t.co/6bCBWBhjd2","1858433752822841631","https://pbs.twimg.com/media/Gcp7pTDbwAE5yYB.jpg","","in","","0","1","0","https://x.com/VidioSports/status/1858433752822841631","1597888064214663168","VidioSports"
"1857695523362451562","Sat Nov 16 08:01:41 +0000 2024","0","Wts tiket byon combat showbiz vol. 4 Indonesia vs Malaysia 2 tix - VIP ringside wts wtb lfb combat boxing https://t.co/eWET5CgSz9","1857695523362451562","https://pbs.twimg.com/media/GcfcOrZaMAAHDi-.jpg","","in","","0","1","0","https://x.com/masjawasultan/status/1857695523362451562","723881840348549120","masjawasultan"
"1857460755098120250","Fri Nov 15 16:28:48 +0000 2024","0","indonesia v jepang iron mike come back jones last dance byon combat 4 apalah november ku ini boong ","1857460755098120250","","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/_xpecelayam/status/1857460755098120250","153308021","_xpecelayam"
"1856180184774521002","Tue Nov 12 03:40:16 +0000 2024","3","ayok kelahi sabung sesama tionghoa belum ada di byon combat kayanya.","1856180184774521002","","","in","","0","0","0","https://x.com/lievvv4/status/1856180184774521002","1811741588944748545","lievvv4"
